host_response_rate,host_is_superhost,host_identity_verified,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,availability_90,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,check_in_24h,air_conditioning,high_end_electronics,bbq,balcony,nature_and_views,bed_linen,breakfast,tv,coffee_machine,cooking_basics,washers,elevator,gym,child_friendly,parking,outdoor_space,host_greeting,hot_tub_sauna_or_pool,internet,long_term_stays,pets_allowed,private_entrance,secure,self_check_in,smoking_allowed,accessible,event_suitable
100,False,True,80218,39.74488,-104.97256000000002,House,Entire home/apt,8,3,4,4,165.0,500.0,250.0,1,0.0,2,74,91,10,9.0,10.0,10.0,9.0,9.0,True,strict_14_with_grace_period,1,1,0,0,1.87,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0
100,True,False,80218,39.74394,-104.97706000000001,House,Entire home/apt,2,1,1,1,125.0,1000.0,55.0,1,0.0,1,73,98,10,10.0,10.0,10.0,10.0,10.0,True,flexible,1,1,0,0,7.9,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0
100,False,True,80218,39.74672,-104.96581,Apartment,Entire home/apt,2,1,1,1,80.0,0.0,40.0,1,0.0,30,24,100,10,10.0,10.0,10.0,8.0,10.0,False,moderate,1,1,0,0,0.48,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
100,True,True,80205,39.76287,-104.97962,Apartment,Entire home/apt,2,1,1,1,146.0,150.0,19.0,2,0.0,1,0,97,10,10.0,10.0,10.0,10.0,10.0,True,strict_14_with_grace_period,2,2,0,0,8.48,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0
96,False,False,80218,39.7355,-104.97769,Apartment,Entire home/apt,2,1,1,1,76.0,200.0,70.0,2,20.0,1,0,92,10,9.0,10.0,10.0,10.0,9.0,False,strict_14_with_grace_period,4,4,0,0,3.19,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
100,False,False,80204,39.73072,-105.05233999999999,Apartment,Entire home/apt,12,2,4,4,210.0,300.0,210.0,8,12.0,2,77,94,10,9.0,10.0,10.0,9.0,9.0,True,strict_14_with_grace_period,4,4,0,0,1.44,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0
100,False,False,80204,39.73041,-105.05245,Apartment,Entire home/apt,16,4,8,8,415.0,300.0,420.0,16,12.0,2,79,97,10,10.0,10.0,10.0,10.0,10.0,True,strict_14_with_grace_period,4,4,0,0,1.99,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0
100,False,False,80220,39.73019,-104.93101000000001,Apartment,Entire home/apt,2,1,0,1,55.0,400.0,100.0,2,20.0,30,18,100,10,10.0,9.0,10.0,10.0,9.0,False,strict_14_with_grace_period,1,1,0,0,0.41,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0
100,False,False,80202,39.74625,-104.99183000000001,Apartment,Entire home/apt,5,1,0,4,100.0,0.0,132.0,1,54.0,1,71,95,10,9.0,10.0,10.0,10.0,9.0,False,strict_14_with_grace_period,1,1,0,0,4.49,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
100,True,False,80211,39.757690000000004,-105.02235,House,Entire home/apt,8,1,3,4,200.0,0.0,100.0,1,0.0,1,45,99,10,10.0,10.0,10.0,10.0,10.0,True,strict_14_with_grace_period,1,1,0,0,4.17,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
100,True,True,80219,39.716429999999995,-105.02215,House,Entire home/apt,4,1,2,2,75.0,150.0,50.0,1,0.0,1,79,95,10,10.0,10.0,10.0,10.0,9.0,False,flexible,1,1,0,0,6.8,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
33,False,True,80210,39.68503,-104.97413999999999,House,Entire home/apt,3,1,1,1,100.0,300.0,60.0,3,25.0,1,0,84,8,9.0,9.0,10.0,9.0,9.0,False,flexible,1,1,0,0,1.6,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0
100,False,False,80203,39.720729999999996,-104.98253999999999,House,Entire home/apt,8,3,5,5,350.0,500.0,189.0,1,0.0,2,0,100,10,10.0,10.0,10.0,10.0,10.0,False,strict_14_with_grace_period,1,1,0,0,0.86,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0
100,False,False,80211,39.7604,-105.0112,Apartment,Entire home/apt,6,1,2,2,80.0,0.0,80.0,4,10.0,1,65,100,10,10.0,10.0,10.0,10.0,10.0,True,moderate,1,1,0,0,3.0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0
97,False,True,80223,39.720259999999996,-104.99157,House,Entire home/apt,3,1,1,0,108.0,0.0,100.0,1,0.0,2,60,91,10,9.0,10.0,10.0,10.0,9.0,True,strict_14_with_grace_period,1,1,0,0,1.29,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
100,True,True,80205,39.75492,-104.98048999999999,House,Private room,3,1,2,3,129.0,0.0,50.0,4,25.0,1,68,96,10,10.0,10.0,10.0,10.0,10.0,True,strict_14_with_grace_period,2,0,2,0,5.97,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0
100,False,False,80205,39.74974,-104.97263000000001,House,Private room,2,1,1,1,95.0,100.0,35.0,1,0.0,1,76,100,10,10.0,10.0,10.0,10.0,10.0,False,strict_14_with_grace_period,2,1,1,0,1.04,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
100,False,True,80205,39.76433,-104.97981000000001,Apartment,Entire home/apt,3,1,1,1,120.0,500.0,50.0,2,25.0,2,65,100,10,10.0,10.0,10.0,10.0,10.0,False,strict_14_with_grace_period,1,1,0,0,4.67,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0
98,False,False,80204,39.73342,-105.02843,Apartment,Entire home/apt,5,1,1,2,80.0,0.0,45.0,1,0.0,1,79,97,10,10.0,10.0,10.0,10.0,10.0,True,moderate,121,121,0,0,8.57,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
98,False,False,80223,39.712990000000005,-104.98822,Apartment,Entire home/apt,2,1,1,1,65.0,0.0,40.0,1,0.0,1,79,95,10,10.0,10.0,10.0,10.0,9.0,True,moderate,121,121,0,0,8.09,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
100,False,True,80202,39.75592,-105.00048000000001,Apartment,Private room,2,1,1,1,90.0,200.0,40.0,2,0.0,1,54,100,10,10.0,10.0,10.0,10.0,10.0,False,strict_14_with_grace_period,2,1,1,0,5.78,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0
100,False,True,80211,39.77802,-105.02259,House,Private room,2,1,1,1,75.0,0.0,25.0,2,20.0,1,0,100,10,10.0,10.0,10.0,10.0,10.0,False,flexible,1,0,1,0,1.22,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
100,True,True,80019,39.79714,-104.75724,Apartment,Private room,2,1,1,1,80.0,100.0,10.0,2,10.0,1,43,96,10,9.0,9.0,10.0,9.0,9.0,True,moderate,1,0,1,0,6.06,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0
100,False,True,80211,39.760690000000004,-105.00871000000001,Apartment,Entire home/apt,3,1,0,1,160.0,0.0,40.0,3,50.0,1,7,89,9,9.0,10.0,9.0,10.0,9.0,True,moderate,1,1,0,0,1.12,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
97,True,False,80224,39.69809,-104.9037,Apartment,Entire home/apt,2,1,1,1,60.0,0.0,10.0,1,30.0,2,57,97,10,10.0,10.0,10.0,9.0,10.0,False,strict_14_with_grace_period,1,1,0,0,1.84,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
100,False,False,80207,39.76099,-104.93743,Apartment,Entire home/apt,2,1,1,1,110.0,350.0,95.0,1,0.0,28,0,100,10,10.0,10.0,10.0,9.0,10.0,False,flexible,1,1,0,0,1.46,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0
98,False,False,80210,39.67503,-104.97775,Apartment,Entire home/apt,6,1,2,3,79.0,0.0,50.0,1,0.0,1,84,95,10,10.0,10.0,10.0,10.0,10.0,True,moderate,121,121,0,0,6.62,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
98,False,False,80205,39.75592,-104.96014,Apartment,Entire home/apt,6,1,2,3,85.0,0.0,50.0,1,0.0,1,81,94,10,10.0,10.0,10.0,10.0,10.0,True,moderate,121,121,0,0,8.55,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0
100,True,False,80218,39.73624,-104.97548,House,Private room,2,1,1,1,55.0,0.0,40.0,1,0.0,2,36,97,10,10.0,10.0,10.0,10.0,10.0,True,moderate,1,0,1,0,6.56,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
100,True,False,80218,39.716229999999996,-104.97523000000001,Apartment,Entire home/apt,3,1,1,2,89.0,0.0,60.0,2,15.0,2,61,95,10,10.0,10.0,10.0,10.0,10.0,True,moderate,3,3,0,0,1.87,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0
100,False,False,80211,39.74889,-105.02358000000001,House,Entire home/apt,12,4,4,7,1000.0,1000.0,300.0,1,0.0,2,85,100,10,10.0,10.0,10.0,10.0,9.0,False,strict_14_with_grace_period,1,1,0,0,1.09,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0
100,True,False,80220,39.74199,-104.88843,House,Private room,2,1,1,1,65.0,300.0,15.0,2,15.0,1,90,86,9,9.0,10.0,10.0,9.0,9.0,True,flexible,1,0,1,0,3.08,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
87,False,True,80219,39.67037,-105.04931,House,Entire home/apt,6,2,3,3,235.0,0.0,172.0,1,0.0,3,76,100,10,10.0,10.0,10.0,10.0,10.0,True,strict_14_with_grace_period,35,35,0,0,1.0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0
100,False,True,80211,39.77297,-105.01114,Apartment,Entire home/apt,3,1,1,1,125.0,1000.0,65.0,2,25.0,2,0,85,10,10.0,10.0,10.0,10.0,10.0,False,moderate,1,1,0,0,0.62,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
100,True,True,80223,39.704679999999996,-105.0082,Apartment,Entire home/apt,4,1,2,2,101.0,0.0,40.0,1,0.0,2,75,98,10,10.0,10.0,10.0,10.0,10.0,False,moderate,1,1,0,0,2.92,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
100,True,False,80223,39.719770000000004,-104.98988,House,Private room,2,1,1,1,60.0,250.0,25.0,1,5.0,2,0,100,10,10.0,10.0,10.0,10.0,10.0,False,moderate,3,0,3,0,1.09,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
100,True,False,80123,39.627590000000005,-105.09465,Apartment,Private room,3,1,1,2,75.0,0.0,10.0,2,20.0,1,89,96,9,9.0,10.0,10.0,10.0,9.0,False,moderate,2,1,1,0,1.98,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1
98,False,False,80216,39.77791,-104.95183999999999,Apartment,Entire home/apt,4,1,2,2,80.0,0.0,50.0,1,0.0,1,77,96,10,10.0,10.0,10.0,9.0,9.0,True,moderate,121,121,0,0,6.32,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
98,False,False,80236,39.66753,-105.04385,Apartment,Entire home/apt,8,1,3,3,70.0,0.0,60.0,1,0.0,1,78,90,9,10.0,10.0,10.0,10.0,9.0,True,moderate,121,121,0,0,5.68,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
100,True,False,80218,39.72311,-104.97441,House,Entire home/apt,5,2,3,3,169.0,300.0,130.0,1,0.0,2,0,100,10,10.0,10.0,10.0,10.0,10.0,False,strict_14_with_grace_period,1,1,0,0,2.25,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0
100,True,True,80211,39.77471,-105.01313,House,Private room,1,1,1,1,20.0,200.0,30.0,1,0.0,30,0,100,10,10.0,10.0,10.0,10.0,10.0,False,moderate,2,0,2,0,0.51,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
100,True,False,80221,39.78483,-105.02173,House,Entire home/apt,4,1,2,2,75.0,100.0,65.0,3,25.0,1,69,99,10,10.0,10.0,10.0,10.0,10.0,True,moderate,1,1,0,0,6.4,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0
100,False,False,80211,39.75112,-105.0371,House,Private room,2,1,1,1,45.0,0.0,0.0,1,0.0,1,76,97,10,10.0,10.0,10.0,10.0,10.0,False,moderate,1,0,1,0,6.57,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
100,True,False,80219,39.69229,-105.01884,Apartment,Entire home/apt,5,1,2,3,250.0,350.0,60.0,4,15.0,1,0,94,10,9.0,10.0,10.0,9.0,9.0,True,moderate,3,3,0,0,2.07,0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0
98,False,False,80205,39.76293,-104.95513000000001,Apartment,Entire home/apt,6,1,2,2,90.0,0.0,50.0,1,0.0,1,69,98,10,10.0,10.0,10.0,9.0,10.0,False,moderate,121,121,0,0,7.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
100,False,False,80204,39.74684,-105.02968,House,Entire home/apt,6,2,2,4,157.0,0.0,150.0,6,0.0,2,10,96,10,10.0,10.0,10.0,10.0,10.0,False,strict_14_with_grace_period,1,1,0,0,2.33,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
98,False,False,80211,39.77127,-105.02008000000001,Apartment,Entire home/apt,6,1,1,1,85.0,0.0,50.0,1,0.0,1,80,97,10,10.0,10.0,10.0,10.0,10.0,True,moderate,121,121,0,0,6.18,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
97,False,False,80222,39.67564,-104.93301000000001,House,Entire home/apt,8,2,3,3,230.0,350.0,100.0,1,0.0,30,1,100,9,10.0,10.0,10.0,10.0,9.0,False,flexible,2,2,0,0,0.31,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0
97,True,True,80216,39.7743,-104.95102,House,Private room,2,2,1,1,90.0,0.0,30.0,2,15.0,1,64,100,10,10.0,10.0,10.0,10.0,10.0,False,moderate,3,0,3,0,6.38,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0
100,False,False,80237,39.645759999999996,-104.88533999999999,House,Private room,4,1,2,2,69.0,0.0,30.0,4,20.0,2,85,93,10,9.0,10.0,10.0,10.0,10.0,False,flexible,1,0,1,0,0.92,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0
97,True,False,80210,39.667190000000005,-104.94415,House,Entire home/apt,8,2,5,5,235.0,250.0,150.0,8,50.0,2,0,100,10,10.0,10.0,10.0,10.0,10.0,False,flexible,1,1,0,0,1.6,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0
100,False,False,80209,39.71419,-104.985,House,Entire home/apt,4,2,2,3,155.0,0.0,99.0,1,0.0,3,86,97,10,10.0,10.0,10.0,10.0,10.0,False,flexible,1,1,0,0,2.04,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0
97,True,True,80216,39.775420000000004,-104.95171,House,Private room,2,2,1,1,76.0,0.0,30.0,2,10.0,1,61,97,10,10.0,10.0,10.0,10.0,10.0,False,moderate,3,0,3,0,7.61,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0
94,False,True,80206,39.72508,-104.95924,Apartment,Entire home/apt,4,1,1,1,29.0,0.0,40.0,1,0.0,1,0,89,9,10.0,10.0,9.0,10.0,9.0,True,moderate,1,1,0,0,5.51,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0
100,False,True,80219,39.68058,-105.04945,House,Entire home/apt,4,2,2,2,90.0,250.0,75.0,4,15.0,2,27,96,10,10.0,10.0,10.0,10.0,10.0,False,moderate,1,1,0,0,2.64,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0
100,True,True,80249,39.77786,-104.77604000000001,House,Private room,2,1,1,1,49.0,0.0,0.0,1,0.0,1,90,97,10,10.0,10.0,10.0,10.0,10.0,True,flexible,2,0,2,0,11.03,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
100,True,False,80216,39.77389,-104.93886,Apartment,Entire home/apt,2,1,1,1,90.0,0.0,65.0,2,40.0,2,65,100,10,10.0,10.0,10.0,10.0,10.0,True,strict_14_with_grace_period,1,1,0,0,6.81,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0
98,True,False,80205,39.7532,-104.96448999999998,House,Private room,2,1,1,1,43.0,1500.0,35.0,2,300.0,2,59,98,10,9.0,10.0,10.0,10.0,10.0,True,strict_14_with_grace_period,3,0,3,0,4.29,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
100,False,False,80239,39.79188,-104.84062,House,Private room,2,1,1,1,38.0,0.0,0.0,1,0.0,1,89,96,10,10.0,10.0,10.0,9.0,10.0,True,flexible,5,0,5,0,3.1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
100,False,True,80220,39.73952,-104.91242,House,Entire home/apt,4,1,2,1,85.0,100.0,50.0,2,10.0,1,71,96,10,10.0,10.0,10.0,10.0,10.0,True,moderate,1,1,0,0,3.31,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0
90,False,True,80219,39.67507,-105.03453,House,Entire home/apt,5,2,3,4,97.0,200.0,100.0,1,0.0,2,29,100,10,10.0,10.0,10.0,10.0,10.0,False,moderate,1,1,0,0,3.0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0
100,True,False,80205,39.76433,-104.97081999999999,House,Entire home/apt,5,1,2,3,175.0,0.0,150.0,1,0.0,30,56,93,9,9.0,10.0,10.0,10.0,9.0,True,moderate,1,1,0,0,1.34,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0
100,False,True,80206,39.727709999999995,-104.9558,House,Private room,1,2,1,1,31.0,0.0,20.0,1,15.0,1,0,100,10,10.0,10.0,10.0,10.0,10.0,True,strict_14_with_grace_period,17,1,14,2,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
100,False,True,80205,39.76535,-104.95606000000001,House,Entire home/apt,4,1,2,2,150.0,0.0,20.0,1,0.0,2,48,100,10,10.0,10.0,10.0,10.0,10.0,False,flexible,2,2,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
100,True,False,80205,39.75335,-104.97958999999999,House,Entire home/apt,8,2,3,5,999.0,300.0,185.0,1,0.0,2,86,92,10,10.0,10.0,10.0,10.0,9.0,False,strict_14_with_grace_period,21,21,0,0,3.3,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
98,False,False,80211,39.77714,-105.02847,Apartment,Entire home/apt,4,1,2,2,95.0,0.0,50.0,1,0.0,1,81,95,10,10.0,10.0,10.0,10.0,10.0,True,moderate,121,121,0,0,7.87,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
100,True,False,80205,39.753820000000005,-104.97698000000001,Apartment,Entire home/apt,2,1,1,1,125.0,0.0,50.0,1,0.0,1,90,100,10,10.0,10.0,10.0,10.0,10.0,True,flexible,1,1,0,0,7.27,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0
100,True,False,80204,39.72933,-104.99545,House,Entire home/apt,8,1,3,5,159.0,300.0,90.0,4,15.0,1,67,99,10,10.0,10.0,10.0,10.0,10.0,True,strict_14_with_grace_period,9,9,0,0,6.62,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0
100,True,False,80223,39.71918,-104.99091000000001,House,Private room,4,2,2,2,90.0,300.0,40.0,2,10.0,1,0,90,9,10.0,9.0,10.0,10.0,8.0,False,moderate,3,0,3,0,0.67,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
100,True,True,80205,39.75124,-104.98795,Apartment,Entire home/apt,4,1,1,1,10.0,0.0,125.0,2,50.0,3,3,96,10,10.0,9.0,10.0,10.0,10.0,False,moderate,1,1,0,0,1.76,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
100,False,False,80204,39.73105,-104.99558,Apartment,Entire home/apt,2,1,0,0,160.0,0.0,45.0,1,0.0,2,60,98,10,10.0,10.0,10.0,10.0,10.0,True,moderate,2,2,0,0,5.59,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0
100,True,False,80218,39.730709999999995,-104.9725,Apartment,Entire home/apt,6,1,2,4,140.0,400.0,100.0,4,20.0,2,84,95,10,10.0,10.0,9.0,10.0,9.0,True,strict_14_with_grace_period,1,1,0,0,4.58,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
100,True,True,80218,39.73834,-104.96828000000001,House,Entire home/apt,10,4,4,4,1000.0,1000.0,250.0,1,0.0,30,90,100,10,10.0,10.0,10.0,10.0,10.0,True,moderate,2,2,0,0,0.18,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
100,False,False,80203,39.74759,-104.98041,Apartment,Entire home/apt,3,1,1,1,139.0,0.0,25.0,1,0.0,2,0,100,9,10.0,10.0,10.0,10.0,10.0,True,strict_14_with_grace_period,1,1,0,0,0.93,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0
100,True,False,80219,39.71118,-105.02361,House,Entire home/apt,5,1,2,3,130.0,0.0,50.0,1,10.0,2,76,99,10,10.0,10.0,10.0,10.0,10.0,True,strict_14_with_grace_period,1,1,0,0,4.97,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0
89,True,False,80212,39.751999999999995,-105.03908,Apartment,Entire home/apt,4,1,1,2,89.0,499.0,150.0,2,0.0,30,59,100,10,10.0,10.0,10.0,10.0,9.0,False,strict_14_with_grace_period,1,1,0,0,1.42,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
100,False,True,80210,39.69112,-104.95848000000001,House,Entire home/apt,12,2,5,5,295.0,500.0,100.0,6,5.0,6,36,90,9,9.0,10.0,9.0,10.0,9.0,False,moderate,3,3,0,0,2.11,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0
90,False,False,80205,39.75508,-104.98383000000001,Apartment,Entire home/apt,4,1,1,1,150.0,500.0,70.0,2,50.0,1,80,94,9,10.0,9.0,9.0,9.0,9.0,True,moderate,1,1,0,0,4.51,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0
100,True,False,80207,39.7503,-104.91108999999999,House,Entire home/apt,4,2,3,3,107.0,1000.0,250.0,1,0.0,31,0,98,10,10.0,10.0,10.0,10.0,10.0,False,moderate,2,2,0,0,1.76,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1
98,False,False,80206,39.730470000000004,-104.94294,Apartment,Entire home/apt,2,1,1,1,75.0,0.0,45.0,1,0.0,1,79,92,9,10.0,10.0,10.0,10.0,9.0,True,moderate,121,121,0,0,7.19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
98,False,False,80206,39.72959,-104.94145,Apartment,Entire home/apt,6,1,2,2,75.0,0.0,50.0,1,0.0,1,81,89,9,9.0,9.0,10.0,10.0,9.0,True,moderate,121,121,0,0,5.85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
98,False,False,80207,39.75743,-104.92128999999998,Apartment,Entire home/apt,2,1,1,1,60.0,0.0,45.0,1,0.0,1,84,92,10,9.0,10.0,10.0,10.0,9.0,False,moderate,121,121,0,0,5.48,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0
98,False,False,80211,39.75663,-105.02731000000001,Apartment,Entire home/apt,8,2,2,4,60.0,0.0,75.0,1,0.0,1,80,94,9,10.0,10.0,10.0,10.0,9.0,True,moderate,121,121,0,0,5.66,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
