date,host_response_rate,host_is_superhost,host_identity_verified,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,availability_90,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,check_in_24h,air_conditioning,high_end_electronics,bbq,balcony,nature_and_views,bed_linen,breakfast,tv,coffee_machine,cooking_basics,washers,elevator,gym,child_friendly,parking,outdoor_space,host_greeting,hot_tub_sauna_or_pool,internet,long_term_stays,pets_allowed,private_entrance,secure,self_check_in,smoking_allowed,accessible,event_suitable
2016-04-04,90,False,True,80219,39.68463,-105.02386,House,Private room,2,1,1,1,32.0,0.0,0.0,1,10.0,2,68,92,10,9.0,10.0,10.0,9.0,9.0,True,flexible,3,0,3,0,1.52,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
2017-06-07,97,False,False,80211,39.77267,-104.9974,House,Entire home/apt,10,1,4,4,119.0,200.0,150.0,7,15.0,1,48,80,9,8.0,10.0,9.0,9.0,8.0,True,strict_14_with_grace_period,3,3,0,0,2.14,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0
2016-09-25,100,True,False,80212,39.78052,-105.05249,House,Entire home/apt,3,1,1,1,125.0,0.0,75.0,1,0.0,1,72,97,10,10.0,10.0,10.0,10.0,10.0,False,moderate,1,1,0,0,3.91,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0
2018-08-28,100,True,False,80204,39.747,-105.02723,House,Private room,2,1,1,1,65.0,0.0,35.0,1,20.0,2,73,99,10,10.0,10.0,10.0,10.0,10.0,True,flexible,1,0,1,0,3.51,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0
2016-01-22,100,False,True,80210,39.67093,-104.9672,House,Private room,2,1,1,1,99.0,0.0,50.0,1,0.0,2,0,100,10,10.0,10.0,10.0,10.0,10.0,False,moderate,1,0,1,0,0.62,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
2018-03-12,100,False,False,80206,39.74255,-104.96169,Apartment,Entire home/apt,5,1,2,3,99.0,500.0,180.0,2,10.0,30,0,89,9,9.0,10.0,10.0,10.0,8.0,True,moderate,4,4,0,0,1.82,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
2018-09-06,100,True,False,80218,39.71703,-104.97917,House,Entire home/apt,4,1,2,2,97.0,250.0,75.0,3,20.0,3,90,99,10,10.0,10.0,10.0,10.0,10.0,True,moderate,1,1,0,0,2.71,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0
2016-10-05,100,False,False,80204,39.74099,-104.99493,Apartment,Entire home/apt,16,2,3,8,249.0,500.0,300.0,1,0.0,2,63,95,10,10.0,9.0,10.0,10.0,9.0,True,strict_14_with_grace_period,4,4,0,0,1.88,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0
2019-05-14,100,True,False,80202,39.75446,-105.00269,Apartment,Entire home/apt,2,1,1,1,185.0,0.0,75.0,1,0.0,1,45,100,10,10.0,10.0,10.0,10.0,10.0,False,moderate,17,17,0,0,4.0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
2014-02-18,97,False,False,80205,39.74947,-104.96887,Apartment,Entire home/apt,2,1,1,1,125.0,200.0,120.0,1,0.0,30,89,99,10,10.0,10.0,10.0,10.0,10.0,False,strict_14_with_grace_period,1,1,0,0,2.51,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2014-05-08,100,True,True,80204,39.73628,-104.99499,House,Entire home/apt,10,3,4,5,499.0,250.0,195.0,6,25.0,2,33,96,10,10.0,10.0,10.0,10.0,9.0,True,moderate,11,11,0,0,3.12,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1
2016-07-01,100,True,True,80218,39.74215,-104.97345,Apartment,Entire home/apt,4,1,2,2,133.0,0.0,60.0,2,5.0,1,73,98,10,10.0,10.0,10.0,10.0,10.0,True,moderate,2,2,0,0,7.03,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
2014-07-05,100,False,True,80205,39.75207,-104.99114,Apartment,Entire home/apt,4,1,1,1,180.0,0.0,30.0,2,60.0,1,3,100,10,10.0,10.0,10.0,10.0,10.0,False,moderate,1,1,0,0,0.66,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2018-10-08,98,True,False,80210,39.67286,-104.95864,Apartment,Entire home/apt,2,1,0,1,103.0,400.0,55.0,2,5.0,2,75,100,10,10.0,8.0,10.0,10.0,10.0,True,strict_14_with_grace_period,51,51,0,0,0.88,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0
2014-12-04,80,True,True,80203,39.74509000000001,-104.97821,House,Entire home/apt,2,1,1,1,160.0,0.0,65.0,1,0.0,30,90,95,10,9.0,10.0,10.0,10.0,9.0,True,strict_14_with_grace_period,2,2,0,0,1.1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
2018-10-08,100,False,True,80249,39.77445,-104.76731,Apartment,Private room,1,1,1,1,40.0,0.0,0.0,2,0.0,90,90,84,8,10.0,10.0,8.0,8.0,9.0,False,strict_14_with_grace_period,6,0,6,0,0.75,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2014-09-25,100,True,True,80211,39.74862,-105.02145,Apartment,Private room,2,1,1,1,70.0,0.0,10.0,1,10.0,1,49,100,10,10.0,10.0,10.0,10.0,10.0,True,moderate,1,0,1,0,5.19,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2019-07-23,98,False,False,80219,39.71871,-105.01933,House,Private room,2,2,1,1,55.0,100.0,24.0,1,12.0,1,75,97,10,9.0,10.0,10.0,10.0,10.0,True,strict_14_with_grace_period,19,0,19,0,2.44,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0
2018-04-23,100,True,True,80212,39.76458,-105.04573,Apartment,Entire home/apt,4,1,1,2,80.0,250.0,39.0,1,0.0,1,17,100,10,10.0,10.0,10.0,10.0,10.0,True,flexible,1,1,0,0,5.39,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0
2013-09-12,97,False,True,80206,39.71829,-104.94297,House,Private room,2,1,1,1,60.0,0.0,0.0,1,0.0,1,27,100,10,10.0,10.0,10.0,10.0,10.0,True,flexible,1,0,1,0,0.53,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2013-08-31,100,True,True,80210,39.68811,-104.98574,Apartment,Entire home/apt,2,1,1,1,89.0,0.0,50.0,1,0.0,2,15,99,10,10.0,10.0,10.0,10.0,10.0,False,moderate,1,1,0,0,1.52,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0
2015-02-19,100,False,False,80218,39.72855,-104.97659,Apartment,Shared room,2,1,1,1,44.0,100.0,20.0,1,10.0,1,21,95,10,9.0,10.0,10.0,10.0,9.0,False,flexible,2,1,0,1,2.1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2015-06-03,100,False,True,80218,39.74385,-104.97579,House,Entire home/apt,3,1,0,2,150.0,0.0,145.0,3,0.0,3,66,95,10,10.0,10.0,10.0,10.0,9.0,True,moderate,8,8,0,0,1.46,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-01-02,97,False,True,80216,39.78147,-104.95704,House,Entire home/apt,6,2,4,4,180.0,0.0,110.0,1,0.0,2,0,100,10,10.0,10.0,10.0,9.0,10.0,False,strict_14_with_grace_period,1,1,0,0,1.16,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0
2011-08-12,97,False,False,80204,39.73963,-105.04501,House,Entire home/apt,4,1,2,2,99.0,150.0,25.0,4,5.0,3,0,100,10,9.0,10.0,10.0,9.0,8.0,False,strict_14_with_grace_period,2,1,1,0,0.07,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0
2011-08-02,98,False,False,80205,39.76093,-104.97903,Apartment,Entire home/apt,5,1,2,2,159.0,0.0,49.0,1,0.0,1,0,95,9,9.0,10.0,9.0,10.0,9.0,True,flexible,2,2,0,0,9.55,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0
2016-06-20,95,False,False,80205,39.75454000000001,-104.99802,Apartment,Entire home/apt,4,1,1,1,270.0,0.0,50.0,1,0.0,1,61,92,9,9.0,9.0,9.0,10.0,9.0,False,flexible,1,1,0,0,5.04,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
2018-06-18,100,True,False,80205,39.75552,-104.98353,House,Hotel room,2,1,1,1,90.0,200.0,75.0,1,20.0,1,79,99,10,10.0,10.0,10.0,10.0,10.0,True,moderate,10,2,0,0,1.4,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
2014-11-18,100,True,False,80239,39.80142,-104.87723,Apartment,Entire home/apt,2,1,1,1,125.0,250.0,30.0,2,50.0,2,89,98,10,10.0,10.0,10.0,10.0,10.0,False,moderate,1,1,0,0,1.58,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
2018-02-20,80,False,False,80237,39.63934,-104.89597,Apartment,Entire home/apt,4,1,2,2,109.0,0.0,30.0,4,20.0,1,70,90,9,9.0,10.0,9.0,9.0,9.0,True,strict_14_with_grace_period,2,2,0,0,4.25,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0
2014-06-03,100,False,False,80211,39.75993,-105.0074,Apartment,Entire home/apt,4,1,1,1,199.0,250.0,50.0,1,0.0,2,0,80,9,5.0,10.0,10.0,10.0,8.0,True,strict_14_with_grace_period,1,1,0,0,0.7,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
2016-01-22,100,True,False,80205,39.76687,-104.96928,Apartment,Entire home/apt,4,1,2,3,72.0,500.0,100.0,1,0.0,29,57,98,10,10.0,10.0,10.0,9.0,9.0,False,moderate,13,13,0,0,3.26,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0
2014-02-15,100,False,True,80204,39.72751,-104.99942,Apartment,Private room,1,1,1,1,90.0,0.0,0.0,1,15.0,2,32,80,7,9.0,10.0,10.0,9.0,9.0,False,strict_14_with_grace_period,1,0,1,0,2.0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
2010-07-29,100,True,True,80211,39.76631,-105.0336,Apartment,Entire home/apt,4,1,1,1,150.0,0.0,80.0,2,25.0,2,0,98,10,10.0,10.0,10.0,10.0,10.0,False,moderate,1,1,0,0,1.42,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0
2016-06-06,90,True,False,80216,39.77204,-104.98296,Apartment,Entire home/apt,4,1,1,1,103.0,0.0,50.0,2,25.0,1,73,99,10,10.0,10.0,10.0,10.0,10.0,True,strict_14_with_grace_period,1,1,0,0,3.57,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1
2013-06-26,80,False,True,80210,39.68363,-104.97227,House,Entire home/apt,10,2,5,7,275.0,500.0,150.0,1,0.0,365,90,92,9,9.0,10.0,10.0,10.0,10.0,False,strict_14_with_grace_period,1,1,0,0,0.23,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
2015-05-17,100,True,False,80205,39.76924,-104.9704,Apartment,Entire home/apt,2,1,1,1,65.0,0.0,60.0,1,0.0,1,59,99,10,10.0,10.0,10.0,9.0,10.0,False,strict_14_with_grace_period,3,3,0,0,9.11,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
2016-05-17,100,False,False,80204,39.7373,-104.99915,House,Entire home/apt,4,1,2,2,140.0,0.0,100.0,4,40.0,1,33,100,10,10.0,10.0,10.0,10.0,10.0,False,strict_14_with_grace_period,1,1,0,0,3.31,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0
2016-01-21,100,True,True,80205,39.76269,-104.97954,House,Entire home/apt,3,1,1,1,169.0,150.0,19.0,2,20.0,1,0,98,10,10.0,10.0,10.0,10.0,10.0,True,strict_14_with_grace_period,2,2,0,0,6.69,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0
2016-04-24,97,False,False,80202,39.75603,-105.00444,Apartment,Entire home/apt,4,1,0,2,150.0,0.0,40.0,2,20.0,1,0,94,10,10.0,10.0,10.0,10.0,9.0,False,flexible,1,1,0,0,0.74,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0
2018-10-08,98,True,False,80203,39.74253,-104.97863,Apartment,Entire home/apt,6,1,2,3,155.0,400.0,95.0,4,5.0,2,59,100,9,9.0,9.0,9.0,9.0,10.0,True,strict_14_with_grace_period,51,51,0,0,0.39,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
2017-12-17,100,True,False,80218,39.73206,-104.9791,House,Entire home/apt,10,3,4,4,325.0,100.0,100.0,1,0.0,4,57,99,10,10.0,10.0,10.0,10.0,10.0,False,strict_14_with_grace_period,1,1,0,0,3.65,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1
2014-10-21,97,True,False,80210,39.69294,-104.97924,House,Entire home/apt,6,1,2,4,215.0,0.0,65.0,1,0.0,2,0,98,10,10.0,10.0,10.0,10.0,9.0,True,moderate,1,1,0,0,4.38,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
2018-10-08,98,True,False,80203,39.74212,-104.97817,Apartment,Entire home/apt,4,1,1,2,122.0,400.0,80.0,2,5.0,2,72,97,10,10.0,10.0,10.0,10.0,9.0,True,strict_14_with_grace_period,51,51,0,0,2.7,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
2018-12-04,98,False,False,80205,39.75169,-104.97824,Apartment,Entire home/apt,6,1,3,4,175.0,0.0,60.0,1,0.0,1,73,94,10,9.0,10.0,10.0,10.0,10.0,False,moderate,121,121,0,0,5.96,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
2017-06-02,100,False,False,80218,39.7307,-104.97237,Apartment,Entire home/apt,6,1,2,2,105.0,0.0,85.0,2,20.0,1,68,94,9,10.0,10.0,10.0,10.0,9.0,False,strict_14_with_grace_period,1,1,0,0,3.37,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0
2017-12-19,100,False,False,80205,39.76751,-104.97214,Apartment,Entire home/apt,4,1,1,2,79.0,100.0,50.0,2,0.0,1,51,92,10,9.0,10.0,10.0,10.0,9.0,True,moderate,1,1,0,0,9.25,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0
2017-09-20,87,False,True,80205,39.7486,-104.9745,House,Entire home/apt,4,3,2,2,215.0,0.0,170.0,1,0.0,2,0,87,10,9.0,9.0,10.0,10.0,9.0,True,strict_14_with_grace_period,35,35,0,0,0.3,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2012-01-27,100,True,True,80206,39.73368,-104.94458,Apartment,Entire home/apt,2,1,1,1,115.0,0.0,60.0,2,15.0,2,0,99,10,10.0,10.0,10.0,9.0,10.0,False,moderate,1,1,0,0,3.56,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0
2016-08-22,100,False,True,80218,39.71794000000001,-104.97634,Apartment,Entire home/apt,2,1,1,1,52.0,0.0,60.0,1,0.0,30,0,100,10,10.0,10.0,10.0,10.0,10.0,False,strict_14_with_grace_period,1,1,0,0,0.35,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
2018-10-08,98,True,False,80210,39.67269,-104.95845,Apartment,Entire home/apt,4,1,1,2,105.0,400.0,75.0,2,5.0,2,87,100,10,10.0,10.0,10.0,10.0,10.0,True,strict_14_with_grace_period,51,51,0,0,1.0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0
2015-08-12,100,True,True,80210,39.69416,-104.98436,House,Private room,2,1,1,1,55.0,0.0,22.0,1,0.0,2,0,100,10,10.0,10.0,10.0,10.0,10.0,True,moderate,2,1,1,0,6.84,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2017-02-23,100,True,True,80219,39.70425,-105.01857,Apartment,Entire home/apt,2,1,1,1,80.0,0.0,60.0,1,0.0,1,49,96,10,10.0,10.0,10.0,10.0,9.0,True,flexible,1,1,0,0,6.91,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0
2015-06-19,100,True,True,80203,39.74256,-104.97765,Apartment,Entire home/apt,4,1,2,2,185.0,0.0,60.0,1,0.0,2,0,96,10,10.0,10.0,10.0,10.0,10.0,True,moderate,1,1,0,0,2.66,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
2017-11-28,100,True,True,80203,39.72893,-104.98494,Other,Hotel room,16,17,1,1,45.0,0.0,0.0,1,42.0,1,89,98,10,10.0,10.0,10.0,10.0,10.0,True,flexible,6,0,0,0,2.21,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0
2014-01-10,100,False,True,80205,39.76103,-104.95854,House,Entire home/apt,5,2,2,3,210.0,300.0,90.0,4,10.0,3,0,95,10,10.0,10.0,10.0,9.0,10.0,False,strict_14_with_grace_period,2,1,1,0,0.78,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
2016-02-15,100,True,False,80209,39.71662,-104.98203,Apartment,Entire home/apt,4,1,0,2,95.0,0.0,50.0,1,0.0,4,0,99,10,10.0,10.0,10.0,10.0,10.0,False,moderate,1,1,0,0,2.81,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
2017-04-28,100,True,False,80219,39.71118,-105.02361,House,Entire home/apt,5,1,2,3,130.0,0.0,50.0,1,10.0,2,76,99,10,10.0,10.0,10.0,10.0,10.0,True,strict_14_with_grace_period,1,1,0,0,4.97,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0
2017-04-08,100,True,False,80202,39.75681,-105.00093,Apartment,Entire home/apt,2,1,1,1,210.0,100.0,70.0,1,0.0,2,0,100,10,10.0,10.0,10.0,10.0,10.0,False,flexible,1,1,0,0,1.67,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
2016-07-18,97,False,False,80211,39.76938,-105.00007,House,Entire home/apt,4,2,2,2,155.0,250.0,70.0,1,50.0,2,0,100,10,10.0,10.0,10.0,10.0,10.0,False,moderate,1,1,0,0,0.2,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
2017-01-10,100,False,False,80249,39.78818,-104.76992,House,Private room,2,1,1,1,50.0,0.0,15.0,2,25.0,1,90,98,10,10.0,10.0,10.0,10.0,10.0,True,moderate,1,0,1,0,4.93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0
2016-11-30,100,False,False,80202,39.75681,-105.00265,Apartment,Entire home/apt,3,1,0,2,100.0,0.0,0.0,1,0.0,1,0,97,10,10.0,10.0,10.0,10.0,10.0,False,moderate,1,1,0,0,5.12,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
2015-04-02,100,False,True,80210,39.68812,-104.98662,Apartment,Private room,3,1,1,1,40.0,0.0,20.0,1,10.0,2,15,100,10,10.0,10.0,10.0,10.0,10.0,False,moderate,1,0,1,0,1.62,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0
2014-08-28,97,True,False,80205,39.76287,-104.94688,House,Private room,6,1,1,3,55.0,100.0,29.0,4,10.0,1,0,99,10,10.0,10.0,10.0,10.0,10.0,True,flexible,1,0,1,0,5.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0
2018-12-04,98,False,False,80220,39.73827,-104.89845,Apartment,Entire home/apt,4,1,1,1,80.0,0.0,45.0,1,0.0,1,65,85,9,9.0,9.0,9.0,9.0,9.0,True,moderate,121,121,0,0,5.06,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
2019-10-02,100,False,False,80239,39.77997,-104.80719,House,Private room,1,1,1,1,33.0,0.0,0.0,1,0.0,1,90,100,10,10.0,10.0,10.0,10.0,10.0,True,flexible,3,0,3,0,2.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2019-03-29,77,False,False,80211,39.7572,-105.02283,House,Entire home/apt,15,3,3,5,500.0,0.0,199.0,12,20.0,1,65,98,10,10.0,10.0,9.0,10.0,10.0,True,flexible,1,1,0,0,3.84,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1
2018-02-21,100,True,False,80205,39.75314,-104.98245,House,Entire home/apt,8,2,3,5,210.0,299.0,130.0,2,15.0,1,73,100,10,10.0,10.0,10.0,10.0,10.0,True,moderate,1,1,0,0,5.88,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0
2015-07-29,100,False,True,80210,39.69346,-104.98368,Apartment,Entire home/apt,5,1,2,2,158.0,200.0,50.0,2,10.0,2,5,92,9,10.0,10.0,9.0,10.0,9.0,False,moderate,3,3,0,0,1.34,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0
2015-06-29,100,True,False,80237,39.63628,-104.90148,Apartment,Entire home/apt,2,1,1,1,70.0,375.0,195.0,1,0.0,6,0,90,10,10.0,10.0,10.0,10.0,9.0,True,strict_14_with_grace_period,1,1,0,0,0.16,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0
2015-04-29,97,False,True,80203,39.74379,-104.98027,Apartment,Entire home/apt,2,1,1,1,100.0,0.0,0.0,1,0.0,1,0,87,8,9.0,9.0,9.0,9.0,8.0,False,flexible,1,1,0,0,0.27,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0
2017-09-13,100,True,False,80204,39.73424,-105.03207,House,Entire home/apt,6,1,2,2,50.0,200.0,50.0,4,20.0,1,49,98,10,10.0,10.0,10.0,10.0,10.0,False,moderate,1,1,0,0,9.96,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0
2015-02-08,100,True,False,80206,39.73573,-104.95711,House,Entire home/apt,6,3,3,3,250.0,2500.0,100.0,4,25.0,2,43,100,10,10.0,10.0,10.0,10.0,10.0,False,moderate,1,1,0,0,2.76,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0
2016-04-15,100,False,False,80211,39.68462,-104.893,Apartment,Private room,2,1,1,0,60.0,0.0,0.0,1,0.0,2,74,97,10,10.0,9.0,10.0,10.0,10.0,False,flexible,1,0,1,0,0.44,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
2017-12-26,100,False,False,80014,39.65678,-104.85065,Apartment,Private room,3,1,1,1,30.0,0.0,10.0,2,10.0,1,0,89,9,9.0,9.0,9.0,9.0,9.0,True,moderate,2,0,1,1,3.91,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
2015-05-19,100,True,True,80211,39.77947,-105.03787,House,Entire home/apt,5,1,2,2,160.0,500.0,75.0,4,25.0,2,85,95,9,10.0,10.0,10.0,10.0,10.0,True,moderate,1,1,0,0,2.97,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0
2017-09-16,100,False,False,80249,39.78403,-104.7485,House,Entire home/apt,6,1,3,3,109.0,200.0,80.0,3,8.0,3,58,92,9,10.0,10.0,9.0,9.0,10.0,True,moderate,1,1,0,0,1.69,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0
2012-04-11,100,True,True,80221,39.7844,-105.01125,House,Entire home/apt,4,1,1,2,61.0,150.0,35.0,2,20.0,1,0,99,10,10.0,10.0,10.0,10.0,10.0,True,moderate,1,1,0,0,8.11,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0
2014-12-14,100,True,True,80223,39.72089,-104.99251,Apartment,Entire home/apt,2,1,0,1,115.0,100.0,35.0,1,0.0,2,89,96,10,10.0,10.0,10.0,10.0,9.0,False,moderate,1,1,0,0,3.58,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
2015-08-05,100,False,True,80211,39.76069,-105.00871,Apartment,Entire home/apt,3,1,0,1,160.0,0.0,40.0,3,50.0,1,7,89,9,9.0,10.0,9.0,10.0,9.0,True,moderate,1,1,0,0,1.12,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
